,carat,cut,color,clarity,depth,table,price,x,y,z
14732,0.92,Good,G,SI1,60.6,60.0,4089,6.29,6.32,3.82
14733,0.92,Good,E,SI1,63.3,57.0,3649,6.17,6.22,3.92
14734,0.92,Ideal,H,SI1,61.6,56.0,4587,6.21,6.25,3.84
14735,0.92,Good,I,SI1,57.4,65.0,3122,6.42,6.48,3.7
14736,0.92,Very Good,H,SI1,60.6,60.0,3800,6.28,6.33,3.82
14737,0.92,Ideal,G,VS1,62.0,57.0,5243,6.24,6.28,3.88
14738,0.92,Very Good,G,SI2,62.4,60.0,3713,6.18,6.22,3.87
14739,0.92,Ideal,E,SI1,61.4,54.6,4258,6.25,6.29,3.85
14740,0.92,Premium,J,VS2,60.9,62.0,3091,6.31,6.26,3.83
14741,0.92,Ideal,G,VS2,62.0,57.0,5989,6.21,6.24,3.86
14742,0.92,Very Good,I,SI1,63.7,58.0,3345,6.12,6.18,3.92
14743,0.92,Ideal,I,SI1,61.8,57.0,4488,6.22,6.27,3.86
14744,0.92,Premium,E,SI2,62.1,58.0,3941,6.22,6.18,3.85
14745,0.92,Ideal,D,SI1,62.3,56.0,5779,6.2,6.23,3.87
14746,0.92,Ideal,I,VS1,62.3,55.0,4587,6.24,6.28,3.9
14747,0.92,Premium,J,SI1,62.9,58.0,2858,6.22,6.18,3.9
14748,0.92,Ideal,E,SI1,61.0,55.0,4791,6.27,6.25,3.82
14749,0.92,Premium,F,SI2,58.1,58.0,3282,6.46,6.41,3.74
14750,0.92,Ideal,E,SI2,62.6,57.0,4309,6.22,6.18,3.88
14751,0.92,Ideal,G,SI2,61.9,57.0,4406,6.23,6.25,3.86
14752,0.92,Very Good,E,SI1,60.7,59.0,4232,6.25,6.28,3.8
14753,0.92,Ideal,F,VS2,61.2,56.0,5805,6.25,6.3,3.84
14754,0.92,Premium,H,SI1,59.0,59.0,3709,6.36,6.31,3.74
14755,0.92,Premium,F,SI1,61.8,59.0,3967,6.25,6.21,3.85
14756,0.92,Very Good,G,SI1,62.5,60.0,3986,6.19,6.26,3.89
14757,0.92,Ideal,D,SI1,62.2,56.0,4561,6.23,6.27,3.89
14758,0.92,Premium,E,SI1,62.2,58.0,4562,6.18,6.23,3.86
14759,0.92,Ideal,G,VS2,62.6,56.0,4405,6.2,6.17,3.87
14760,0.92,Premium,D,SI1,62.3,58.0,4350,6.21,6.27,3.89
14761,0.92,Very Good,F,VS1,61.0,60.0,5006,6.25,6.27,3.82
14762,0.92,Good,I,SI1,63.3,58.0,3382,6.14,6.18,3.9
14763,0.92,Very Good,D,VS1,61.9,58.0,7544,6.19,6.24,3.85
14764,0.92,Premium,D,SI2,62.5,55.0,4150,6.21,6.18,3.87
14765,0.92,Ideal,E,SI2,62.2,56.0,4011,6.2,6.24,3.87
14766,0.92,Premium,E,SI2,61.8,59.0,3679,6.19,6.11,3.8
14767,0.92,Ideal,E,SI2,62.1,53.0,4011,6.22,6.25,3.87
14768,0.92,Ideal,D,SI1,61.8,55.0,4696,6.25,6.28,3.87
14769,0.92,Premium,D,SI1,62.5,59.0,5028,6.24,6.14,3.87
14770,0.92,Very Good,E,SI1,63.3,57.0,3586,6.22,6.17,3.92
14771,0.92,Good,D,SI2,63.9,55.0,3916,6.14,6.09,3.91
14772,0.92,Fair,F,SI2,65.3,58.0,3282,6.08,6.04,3.96
14773,0.92,Good,D,SI2,57.8,63.0,3277,6.4,6.36,3.69
14774,0.92,Premium,H,VS2,62.4,60.0,4451,6.24,6.16,3.87
14775,0.92,Fair,E,SI1,66.8,55.0,4482,6.04,5.99,4.02
14776,0.92,Premium,G,SI2,62.3,59.0,3377,6.15,6.2,3.85
14777,0.92,Very Good,G,SI1,61.5,60.0,3817,6.19,6.26,3.83
14778,0.92,Good,D,SI2,57.8,63.0,3335,6.36,6.4,3.69
14779,0.92,Very Good,H,VS2,63.1,57.0,4173,6.2,6.17,3.9
14780,0.92,Very Good,D,SI2,63.7,57.0,3707,6.12,6.21,3.93
14781,0.92,Good,E,VS2,58.9,57.0,4406,6.35,6.38,3.75
14782,0.92,Premium,F,SI2,61.8,58.0,3787,6.23,6.19,3.84
14783,0.92,Good,F,SI2,64.2,58.0,3282,6.14,6.11,3.93
14784,0.92,Very Good,D,SI1,62.0,58.0,5086,6.18,6.21,3.84
14785,0.92,Premium,E,SI1,60.9,59.0,4258,6.25,6.27,3.81
14786,0.92,Premium,H,SI1,62.2,58.0,3675,6.19,6.23,3.86
14787,0.92,Very Good,E,SI1,62.1,58.0,4562,6.15,6.22,3.84
14788,0.92,Premium,H,SI2,60.4,59.0,3174,6.36,6.33,3.83
14789,0.92,Premium,F,SI2,61.8,58.0,3854,6.19,6.23,3.84
14790,0.92,Ideal,E,SI2,62.1,53.0,3941,6.25,6.22,3.87
14791,0.92,Ideal,G,SI2,63.0,57.0,3697,6.16,6.13,3.87
14792,0.92,Very Good,J,SI1,62.6,58.0,3170,6.18,6.22,3.88
14793,0.92,Very Good,E,SI2,63.2,54.0,3679,6.29,6.25,3.96
14794,0.92,Fair,F,SI1,64.9,58.0,3117,6.1,6.04,3.94
14795,0.92,Good,D,SI1,63.1,58.0,4158,6.11,6.16,3.87
14796,0.92,Very Good,F,SI1,62.2,55.0,4621,6.19,6.26,3.87
14797,0.92,Ideal,H,VS1,60.9,57.0,4328,6.33,6.29,3.84
14798,0.92,Premium,H,SI1,62.4,58.0,3624,6.19,6.22,3.87
14799,0.92,Good,E,SI1,63.2,58.0,4258,6.16,6.18,3.9
14800,0.92,Very Good,E,SI1,63.0,57.0,4254,6.17,6.21,3.9
14801,0.92,Good,D,SI2,63.3,59.0,3891,6.12,6.18,3.89
14802,0.92,Very Good,D,VS1,60.6,61.0,5202,6.21,6.29,3.79
14803,0.92,Premium,H,VS2,61.3,58.0,4077,6.21,6.26,3.82
14804,0.92,Premium,G,SI2,62.3,59.0,3318,6.2,6.15,3.85
14805,0.92,Very Good,F,SI2,62.1,59.0,3854,6.21,6.26,3.87
14806,0.92,Ideal,D,SI2,60.3,56.0,3997,6.32,6.35,3.82
14807,0.92,Ideal,D,SI2,61.9,55.0,5051,6.24,6.27,3.87
14808,0.92,Very Good,D,SI2,62.5,59.0,3613,6.2,6.24,3.89
14809,0.92,Premium,G,SI2,62.4,57.0,3555,6.22,6.18,3.87
14810,0.92,Premium,H,SI1,62.0,60.0,3555,6.27,6.21,3.87
14811,0.92,Very Good,F,SI1,62.7,57.0,4037,6.14,6.2,3.87
14812,0.92,Very Good,F,SI2,62.9,58.0,3763,6.18,6.22,3.9
14813,0.91,Ideal,D,VVS2,62.0,54.0,8707,6.2,6.25,3.86
14814,0.91,Good,E,SI1,63.5,57.0,4512,6.11,6.14,3.89
14815,0.91,Premium,D,SI1,62.8,57.0,4228,6.17,6.12,3.86
14816,0.91,Good,H,VS2,56.9,61.0,3302,6.41,6.24,3.6
14817,0.91,Ideal,H,SI1,61.9,56.0,4386,6.17,6.21,3.83
14818,0.91,Very Good,D,VS2,62.7,59.0,4720,6.13,6.16,3.85
14819,0.91,Premium,H,SI1,62.2,56.0,3180,6.23,6.18,3.86
14820,0.91,Ideal,E,VS2,62.1,55.0,4077,6.17,6.14,3.82
14821,0.91,Very Good,E,SI2,58.6,63.0,3015,6.32,6.38,3.72
14822,0.91,Fair,H,SI1,64.8,57.0,3180,6.12,6.07,3.95
14823,0.91,Very Good,E,SI2,60.5,59.0,3986,6.26,6.34,3.81
14824,0.91,Very Good,J,VS2,61.9,59.0,3478,6.11,6.16,3.8
14825,0.91,Very Good,E,SI1,62.1,60.0,4284,6.21,6.25,3.87
14826,0.91,Good,F,SI2,63.9,56.0,3058,6.11,6.06,3.89
14827,0.91,Very Good,D,SI1,60.2,60.0,4466,6.22,6.27,3.76
14828,0.91,Ideal,J,VS2,62.1,56.0,3256,6.18,6.22,3.85
14829,0.91,Ideal,F,SI2,62.0,57.0,4642,6.15,6.23,3.84
14830,0.91,Fair,D,I1,66.2,57.0,2491,6.0,5.94,3.95
14831,0.91,Very Good,F,SI1,62.3,58.0,4785,6.14,6.19,3.84
14832,0.91,Premium,H,VS2,61.9,59.0,4201,6.18,6.23,3.84
14833,0.91,Premium,E,SI2,61.6,60.0,3743,6.14,6.1,3.77
14834,0.91,Very Good,H,VVS2,63.6,56.0,4143,6.11,6.13,3.89
14835,0.91,Ideal,I,SI2,61.6,57.0,3034,6.23,6.24,3.84
14836,0.91,Fair,D,VS2,65.7,58.0,4107,6.04,5.99,3.95
14837,0.91,Very Good,I,SI1,62.8,57.0,3703,6.09,6.18,3.85
14838,0.91,Premium,E,SI1,61.9,61.0,4138,6.12,6.1,3.78
14839,0.91,Premium,E,VS1,60.6,58.0,5101,6.32,6.25,3.81
14840,0.91,Premium,F,SI2,61.4,60.0,3618,6.23,6.21,3.82
14841,0.91,Premium,F,VS2,62.2,58.0,4892,6.21,6.17,3.85
14842,0.91,Good,G,SI1,64.3,60.0,3344,6.04,6.12,3.91
14843,0.91,Ideal,E,SI2,61.1,58.0,3723,6.25,6.29,3.83
14844,0.91,Very Good,D,SI2,63.9,56.0,3837,6.06,6.09,3.88
14845,0.91,Ideal,E,SI2,61.5,56.0,3968,6.2,6.23,3.82
14846,0.91,Premium,H,SI1,62.8,58.0,3669,6.16,6.13,3.86
14847,0.91,Ideal,H,VS2,62.6,57.0,4033,6.2,6.23,3.89
14848,0.91,Very Good,D,SI2,58.3,60.0,3573,6.33,6.4,3.71
14849,0.91,Ideal,E,VVS1,61.7,56.0,9636,6.18,6.23,3.83
14850,0.91,Very Good,I,SI2,63.4,58.0,3006,6.08,6.12,3.87
14851,0.91,Premium,G,SI1,62.8,58.0,3975,6.18,6.15,3.87
14852,0.91,Very Good,F,SI1,63.1,60.0,3007,6.13,6.1,3.86
14853,0.91,Premium,E,SI1,62.5,61.0,4434,6.19,6.1,3.84
14854,0.91,Good,I,VS2,64.2,55.0,3287,6.13,6.09,3.92
14855,0.91,Ideal,F,SI2,61.1,55.0,3246,6.24,6.19,3.8
14856,0.91,Very Good,F,VS2,63.4,55.0,4434,6.22,6.18,3.93
14857,0.91,Ideal,D,VS2,60.9,57.0,6444,6.26,6.32,3.83
14858,0.91,Fair,H,VVS1,56.5,67.0,4115,6.38,6.4,3.61
14859,0.91,Very Good,D,SI2,62.3,57.0,3848,6.14,6.22,3.85
14860,0.91,Good,G,VVS2,64.1,58.0,4464,6.1,6.06,3.9
14861,0.91,Very Good,F,SI2,63.1,56.0,3489,6.13,6.17,3.88
14862,0.91,Very Good,H,VS2,58.3,59.0,4193,6.35,6.47,3.74
14863,0.91,Premium,E,SI1,61.9,61.0,3961,6.14,6.11,3.79
14864,0.91,Ideal,G,SI2,60.8,57.0,3844,6.28,6.22,3.81
14865,0.91,Fair,G,VS2,64.9,54.0,4860,6.04,6.08,3.93
14866,0.91,Good,E,SI2,63.9,61.0,3538,6.03,6.09,3.87
14867,0.91,Ideal,H,VS1,62.9,55.0,4109,6.23,6.13,3.89
14868,0.91,Very Good,H,VS1,62.1,59.0,4370,6.17,6.2,3.84
14869,0.91,Good,E,SI1,63.1,58.0,4512,6.12,6.17,3.88
14870,0.91,Premium,G,SI1,58.0,59.0,3392,6.45,6.38,3.72
14871,0.91,Premium,I,VS1,59.5,62.0,3620,6.3,6.24,3.73
14872,0.91,Premium,E,SI2,62.8,59.0,3898,6.16,6.13,3.86
14873,0.91,Premium,H,VS2,61.8,60.0,4313,6.18,6.22,3.83
14874,0.91,Very Good,G,VS2,59.5,58.0,4316,6.26,6.34,3.75
14875,0.91,Very Good,H,SI1,62.2,60.0,3734,6.16,6.22,3.85
14876,0.91,Very Good,I,VS2,59.9,58.0,4008,6.35,6.27,3.78
14877,0.91,Very Good,H,VS1,60.0,58.0,4514,6.29,6.38,3.8
14878,0.91,Very Good,E,SI1,62.3,59.0,4914,6.18,6.21,3.86
14879,0.91,Good,G,SI2,63.6,56.0,3610,6.14,6.09,3.89
14880,0.91,Good,I,VS2,58.0,62.0,3747,6.32,6.38,3.68
14881,0.91,Premium,I,VS2,62.4,61.0,3376,6.18,6.16,3.85
14882,0.91,Good,G,VVS2,64.1,58.0,4543,6.06,6.1,3.9
14883,0.91,Fair,J,SI1,66.3,56.0,2390,5.92,5.99,3.95
14884,0.91,Good,G,SI1,63.5,61.0,3776,6.05,6.1,3.86
14885,0.91,Very Good,J,SI2,62.4,61.0,3169,6.13,6.2,3.85
14886,0.91,Premium,F,SI2,61.4,60.0,3682,6.21,6.23,3.82
14887,0.91,Good,G,VS1,63.6,60.0,4284,6.03,6.11,3.86
14888,0.91,Premium,H,VS2,61.8,60.0,4238,6.22,6.18,3.83
14889,0.91,Very Good,G,SI2,63.2,61.0,3282,6.27,6.01,3.88
14890,0.91,Ideal,F,SI2,61.8,56.0,2718,6.19,6.17,3.82
14891,0.91,Fair,F,SI2,65.3,51.0,2996,6.05,5.98,3.93
14892,0.91,Very Good,G,SI1,63.4,59.0,3763,6.2,6.14,3.91
14893,0.91,Premium,F,SI2,60.8,59.0,3845,6.28,6.25,3.81
14894,0.91,Premium,H,VS2,59.6,60.0,3921,6.25,6.29,3.74
14895,0.91,Very Good,J,I1,63.1,57.0,2048,6.12,6.06,3.84
14896,0.91,Good,E,SI1,63.6,57.0,4611,6.13,6.1,3.89
14897,0.91,Ideal,F,SI2,61.7,55.0,3196,6.27,6.2,3.85
14898,0.91,Very Good,E,SI2,63.4,58.0,3379,6.15,6.09,3.88
14899,0.91,Very Good,G,VVS2,63.4,58.0,4849,6.1,6.14,3.88
14900,0.91,Very Good,F,VS2,62.1,58.0,4917,6.19,6.24,3.86
14901,0.91,Very Good,G,SI2,60.4,61.0,3435,6.21,6.28,3.77
14902,0.91,Good,E,SI1,60.2,60.0,4523,6.17,6.26,3.74
14903,0.91,Ideal,H,SI2,60.3,57.0,3423,6.27,6.31,3.79
14904,0.91,Premium,D,SI1,62.3,60.0,4663,6.21,6.15,3.85
14905,0.91,Good,H,VS2,63.1,59.0,3921,6.13,6.16,3.88
14906,0.91,Ideal,H,SI2,60.6,57.0,3854,6.3,6.26,3.81
14907,0.91,Very Good,E,SI2,60.0,60.0,3438,6.23,6.28,3.75
14908,0.91,Premium,D,SI1,61.5,59.0,4165,6.25,6.18,3.82
14909,0.91,Premium,J,SI1,62.8,59.0,2905,6.19,6.14,3.87
14910,0.91,Good,H,VS1,57.8,61.0,4566,6.4,6.36,3.69
14911,0.91,Good,I,VS2,64.3,58.0,2813,6.09,6.05,3.9
14912,0.91,Very Good,E,VS1,62.8,60.0,5057,6.08,6.11,3.83
14913,0.91,Very Good,E,SI2,62.8,59.0,3968,6.13,6.16,3.86
14914,0.91,Ideal,E,SI1,60.7,56.0,3665,6.26,6.22,3.79
14915,0.91,Premium,F,SI1,62.6,56.0,3618,6.18,6.13,3.85
14916,0.91,Very Good,E,VS2,61.1,58.0,5145,6.2,6.28,3.81
14917,0.91,Very Good,E,SI2,60.3,59.0,3638,6.28,6.25,3.78
14918,0.91,Ideal,E,SI2,61.8,56.0,4160,6.19,6.27,3.85
14919,0.91,Premium,H,VVS1,62.5,59.0,4944,6.19,6.16,3.86
14920,0.91,Premium,I,VS1,61.9,57.0,3669,6.24,6.19,3.85
14921,0.91,Very Good,E,VS2,62.2,60.0,4759,6.13,6.21,3.84
14922,0.91,Very Good,F,SI1,63.7,58.0,3991,6.08,6.11,3.88
14923,0.91,Premium,G,VVS2,61.8,58.0,5167,6.24,6.16,3.83
14924,0.91,Premium,F,SI1,61.0,59.0,4026,6.23,6.19,3.79
14925,0.91,Very Good,H,VS2,62.8,58.0,4201,6.15,6.17,3.87
14926,0.91,Ideal,F,SI2,62.2,56.0,3812,6.14,6.17,3.83
14927,0.91,Fair,F,I1,67.0,62.0,1570,5.97,5.89,3.98
14928,0.91,Premium,E,SI2,61.1,59.0,3639,6.24,6.2,3.8
14929,0.91,Very Good,D,SI1,62.8,59.0,4556,6.17,6.21,3.89
14930,0.91,Fair,H,SI1,64.4,60.0,3180,6.1,6.07,3.92
14931,0.91,Premium,F,SI2,59.8,58.0,2564,6.29,6.26,3.75
14932,0.91,Ideal,G,SI2,61.0,57.0,4360,6.25,6.28,3.82
14933,0.91,Good,G,VS1,63.4,54.0,4284,6.07,6.24,3.9
14934,0.91,Ideal,I,VS2,62.2,59.0,3726,6.13,6.18,3.83
14935,0.91,Ideal,E,SI2,60.8,56.0,3968,6.25,6.29,3.81
14936,0.91,Very Good,F,SI2,61.6,59.0,3653,6.14,6.24,3.81
14937,0.91,Good,G,SI1,64.3,60.0,3286,6.12,6.04,3.91
14938,0.91,Premium,F,SI1,62.1,56.0,4204,6.24,6.2,3.86
14939,0.91,Premium,G,SI1,62.2,59.0,3975,6.19,6.15,3.84
14940,0.91,Premium,D,SI2,61.2,58.0,3958,6.21,6.25,3.81
14941,0.91,Premium,E,SI2,61.0,58.0,3644,6.31,6.27,3.84
14942,0.91,Ideal,H,VS2,63.0,56.0,3743,6.15,6.05,3.84
14943,0.91,Fair,D,SI2,62.5,66.0,3079,6.08,6.01,3.78
14944,0.91,Premium,D,SI1,62.8,59.0,4476,6.21,6.17,3.89
14945,0.91,Good,D,SI2,64.7,57.0,3763,6.02,6.04,3.9
14946,0.91,Very Good,H,VS2,60.8,58.0,4430,6.21,6.25,3.79
14947,0.91,Ideal,J,VS1,60.7,57.0,3267,6.23,6.26,3.79
14948,0.91,Good,I,SI1,64.2,59.0,2700,6.05,5.98,3.86
14949,0.91,Ideal,I,SI2,63.0,54.0,2976,6.17,6.12,3.86
14950,0.91,Fair,H,SI2,61.3,67.0,2825,6.24,6.19,3.81
14951,0.91,Good,E,VS2,63.1,58.0,4345,6.13,6.19,3.89
14952,0.91,Very Good,H,SI1,62.7,56.0,3762,6.14,6.18,3.86
14953,0.91,Very Good,E,SI2,63.8,60.0,3751,6.05,6.09,3.87
14954,0.91,Premium,H,VS1,61.8,54.0,4670,6.32,6.27,3.89
14955,0.91,Premium,G,VS2,60.8,56.0,4357,6.28,6.21,3.8
14956,0.91,Premium,E,VS2,62.3,58.0,5055,6.21,6.15,3.85
14957,0.91,Premium,H,SI2,62.7,58.0,3363,6.17,6.14,3.86
14958,0.91,Ideal,F,VS2,62.6,55.0,5261,6.2,6.23,3.89
14959,0.91,Ideal,G,SI1,61.8,57.0,4049,6.16,6.2,3.82
14960,0.91,Very Good,E,SI2,62.4,58.0,3936,6.11,6.14,3.82
14961,0.91,Very Good,E,SI2,62.8,59.0,3876,6.1,6.16,3.85
14962,0.91,Good,H,SI1,63.9,60.0,3425,6.13,6.08,3.9
14963,0.91,Premium,D,SI1,59.0,61.0,4663,6.35,6.29,3.73
14964,0.91,Premium,H,SI1,60.2,52.0,2935,6.27,6.15,3.74
14965,0.91,Ideal,G,SI1,62.0,54.0,4453,6.23,6.26,3.87
14966,0.91,Ideal,G,VS1,62.3,55.0,4775,6.22,6.17,3.86
14967,0.91,Premium,D,SI2,61.0,61.0,3943,6.24,6.16,3.78
14968,0.91,Very Good,E,SI1,62.5,61.0,4512,6.1,6.19,3.84
14969,0.91,Ideal,G,SI1,60.8,58.0,4922,6.21,6.29,3.8
14970,0.91,Fair,D,VS2,65.1,63.0,4439,6.02,6.0,3.91
14971,0.91,Very Good,G,SI1,62.8,58.0,4045,6.15,6.18,3.87
14972,0.91,Very Good,D,SI1,63.1,59.0,4586,6.14,6.1,3.86
14973,0.91,Ideal,I,SI1,62.4,56.0,3574,6.2,6.24,3.88
14974,0.91,Very Good,E,SI1,63.9,57.0,4289,6.05,6.12,3.89
14975,0.91,Very Good,G,SI1,63.5,61.0,3710,6.1,6.05,3.86
14976,0.91,Ideal,D,SI1,62.1,55.0,5535,6.2,6.24,3.86
14977,0.91,Premium,F,SI2,61.0,51.0,3546,6.24,6.21,3.8
14978,0.91,Fair,E,SI2,64.5,60.0,3119,6.04,5.96,3.87
14979,0.91,Premium,F,VS2,62.2,58.0,4979,6.17,6.21,3.85
14980,0.91,Premium,I,SI1,58.4,55.0,2700,6.34,6.32,3.7
14981,0.91,Premium,E,VS1,61.9,59.0,5167,6.23,6.17,3.84
14982,0.91,Very Good,G,VS1,63.4,54.0,4209,6.24,6.07,3.9
14983,0.91,Fair,D,SI1,65.2,57.0,3730,6.08,6.04,3.95
14984,0.91,Very Good,G,VS2,62.3,59.0,5484,6.13,6.17,3.83
14985,0.91,Premium,G,SI1,62.6,56.0,3763,6.21,6.16,3.87
14986,0.91,Premium,E,SI2,61.6,60.0,3846,6.14,6.1,3.77
14987,0.91,Ideal,E,SI1,62.3,55.0,5431,6.2,6.23,3.87
14988,0.91,Very Good,D,SI1,63.2,59.0,4466,6.11,6.14,3.87
14989,0.91,Very Good,J,SI1,62.8,59.0,2956,6.14,6.19,3.87
14990,0.91,Ideal,D,VS1,62.3,59.0,6652,6.16,6.19,3.85
14991,0.91,Premium,G,SI2,61.3,60.0,3363,6.2,6.17,3.79
14992,0.91,Good,D,SI2,64.1,62.0,3408,6.01,6.06,3.87
14993,0.91,Premium,E,SI1,61.5,60.0,3911,6.19,6.24,3.82
14994,0.91,Ideal,E,SI1,61.9,55.0,5458,6.21,6.23,3.85
14995,0.91,Ideal,J,VS1,60.7,57.0,3296,6.26,6.23,3.79
14996,0.91,Good,I,SI1,64.0,58.0,2348,6.01,5.99,3.84
14997,0.91,Ideal,G,SI2,62.2,57.0,3425,6.18,6.24,3.86
14998,0.91,Ideal,J,VS1,61.9,56.0,3863,6.19,6.22,3.85
14999,0.91,Premium,H,SI1,60.9,58.0,3414,6.26,6.22,3.8
15000,0.91,Good,D,SI1,64.6,58.0,4265,6.02,6.12,3.92
15001,0.91,Ideal,D,SI2,62.6,54.0,4067,6.22,6.25,3.9
15002,0.91,Good,F,SI1,64.0,57.0,3363,6.17,6.08,3.92
15003,0.91,Very Good,J,VS2,62.6,55.0,3299,6.17,6.19,3.87
15004,0.91,Premium,G,SI2,60.4,61.0,3376,6.28,6.21,3.77
15005,0.91,Premium,G,SI1,62.6,58.0,4045,6.14,6.17,3.85
15006,0.91,Very Good,F,SI2,63.3,54.0,3746,6.22,6.14,3.91
15007,0.91,Ideal,H,SI1,61.6,56.0,4096,6.21,6.25,3.84
15008,0.91,Very Good,F,SI2,60.6,56.0,4081,6.27,6.3,3.81
15009,0.91,Very Good,D,SI1,62.0,60.0,4444,6.12,6.2,3.82
15010,0.91,Good,G,SI1,57.7,58.0,5394,6.33,6.4,3.67
15011,0.91,Very Good,E,VS2,61.6,58.0,4823,6.18,6.2,3.81
15012,0.91,Very Good,H,SI1,63.4,55.0,3082,6.18,6.15,3.91
15013,0.91,Very Good,D,SI2,62.0,62.0,3463,6.16,6.25,3.85
15014,0.91,Premium,D,SI1,59.3,58.0,4179,6.38,6.33,3.77
15015,0.91,Premium,D,SI2,61.5,56.0,4051,6.27,6.22,3.84
15016,0.91,Premium,E,VS2,62.2,60.0,4676,6.21,6.13,3.84
15017,0.91,Fair,H,SI2,65.7,60.0,2763,6.03,5.99,3.95
15018,0.91,Premium,H,SI1,63.0,57.0,3033,6.19,6.1,3.87
15019,0.91,Premium,E,SI1,60.5,61.0,4138,6.23,6.19,3.76
15020,0.91,Very Good,H,VS1,59.4,63.0,4670,6.32,6.28,3.74
15021,0.91,Good,H,SI1,63.9,60.0,3485,6.08,6.13,3.9
15022,0.91,Good,D,SI1,64.0,59.0,3357,6.13,6.02,3.89
15023,0.91,Premium,G,SI1,61.8,60.0,3975,6.21,6.18,3.83
15024,0.91,Good,J,VS2,64.2,58.0,2854,6.12,6.09,3.92
15025,0.91,Ideal,E,SI1,61.9,55.0,4623,6.18,6.22,3.84
15026,0.91,Premium,H,SI2,62.7,58.0,3423,6.14,6.17,3.86
15027,0.91,Very Good,G,SI1,63.6,57.0,3961,6.09,6.12,3.88
15028,0.91,Very Good,E,VS2,62.8,59.0,4823,6.15,6.17,3.87
15029,0.91,Good,G,SI2,63.6,59.0,3282,6.15,6.11,3.9
15030,0.91,Premium,I,SI1,60.8,59.0,2475,6.23,6.2,3.78
15031,0.91,Very Good,H,SI2,58.4,63.0,3408,6.29,6.24,3.66
15032,0.91,Ideal,H,SI1,62.4,57.0,3635,6.18,6.23,3.87
15033,0.91,Very Good,J,VS2,61.0,58.0,3258,6.22,6.3,3.82
15034,0.91,Ideal,F,SI2,62.7,57.0,3642,6.16,6.21,3.88
15035,0.91,Very Good,E,SI1,60.5,61.0,4211,6.19,6.23,3.76
15036,0.91,Ideal,E,SI2,61.5,56.0,3898,6.23,6.2,3.82
15037,0.91,Premium,D,SI2,62.3,57.0,3781,6.22,6.14,3.85
15038,0.91,Very Good,G,SI1,60.2,58.0,4429,6.29,6.31,3.79
15039,0.91,Premium,E,SI1,62.1,58.0,4256,6.18,6.15,3.83
15040,0.91,Fair,E,SI1,65.0,62.0,4256,6.09,6.04,3.94
15041,0.91,Good,G,VS2,59.9,61.0,4125,6.2,6.33,3.75
15042,0.91,Premium,G,VVS2,61.8,58.0,5259,6.16,6.24,3.83
15043,0.91,Premium,F,VVS2,63.0,56.0,5708,6.17,6.12,3.87
15044,0.91,Very Good,H,SI1,63.4,59.0,3710,6.12,6.09,3.87
15045,0.91,Premium,J,SI1,59.5,62.0,2863,6.4,6.18,3.74
15046,0.91,Fair,D,VS2,65.7,56.0,4107,6.1,6.05,3.99
15047,0.91,Premium,D,VS2,62.7,59.0,4637,6.16,6.13,3.85
15048,0.91,Ideal,D,SI2,62.2,57.0,2803,6.21,6.15,3.85
15049,0.91,Very Good,G,SI2,60.0,57.0,3531,6.27,6.32,3.78
15050,0.91,Premium,F,SI2,61.7,58.0,3609,6.22,6.29,3.86
15051,0.91,Premium,D,SI2,58.3,60.0,3511,6.4,6.33,3.71
15052,0.91,Premium,D,SI2,62.7,59.0,3848,6.17,6.21,3.88
15053,0.91,Very Good,F,SI1,59.7,55.0,4279,6.33,6.36,3.79
15054,0.91,Fair,J,VS2,64.4,62.0,2854,6.06,6.03,3.89
15055,0.91,Fair,E,VVS2,63.1,55.0,5430,6.13,6.0,3.83
15056,0.91,Premium,E,VS2,61.6,58.0,4739,6.2,6.18,3.81
15057,0.91,Premium,D,SI2,61.1,60.0,4051,6.29,6.24,3.83
15058,0.91,Very Good,H,VS2,59.9,62.0,4201,6.26,6.33,3.77
15059,0.91,Premium,E,SI1,62.6,58.0,4138,6.17,6.14,3.85
15060,0.91,Premium,H,VS1,61.0,59.0,4670,6.25,6.18,3.79
15061,0.91,Premium,G,SI1,62.5,56.0,3262,6.3,6.18,3.9
15062,0.91,Good,E,I1,57.7,63.0,2342,6.35,6.3,3.65
15063,0.91,Premium,H,VS2,59.6,60.0,3853,6.29,6.25,3.74
15064,0.91,Premium,H,VS1,59.2,62.0,3881,6.2,6.14,3.65
15065,0.91,Good,E,SI2,63.1,61.0,3520,6.04,6.14,3.84
15066,0.91,Ideal,I,VVS2,60.6,57.0,4663,6.25,6.27,3.79
15067,0.91,Very Good,E,SI2,62.5,59.0,3632,6.16,6.23,3.87
15068,0.91,Very Good,F,SI1,60.1,58.0,3879,6.3,6.35,3.8
15069,0.91,Premium,F,SI1,61.7,59.0,4036,6.21,6.17,3.82
15070,0.91,Very Good,F,VS1,63.1,59.0,4423,6.19,6.14,3.89
15071,0.91,Very Good,D,VS2,59.6,58.0,5825,6.32,6.34,3.77
15072,0.91,Good,D,SI2,63.8,58.0,3781,6.09,6.04,3.87
15073,0.91,Ideal,I,VS1,62.1,57.0,3906,6.2,6.23,3.86
15074,0.91,Ideal,G,SI1,61.9,56.0,4731,6.22,6.18,3.84
15075,0.91,Premium,H,VS2,62.5,59.0,4018,6.19,6.09,3.84
15076,0.91,Good,J,VS1,64.2,60.0,3210,6.01,5.95,3.84
15077,0.91,Fair,D,SI1,64.4,60.0,3855,6.08,6.04,3.9
